building_id,building_name,location,total_floor_area,number_of_floors,occupant_count,building_age,floor_area_per_floor,occupant_density,hvac_efficiency,lighting_power_density,equipment_power_density,outdoor_temperature,humidity,occupancy_hours,weekday_numeric,has_elevator_numeric,floor_height,building_type_numeric,climate_zone_numeric,is_single_story,is_low_rise,is_mid_rise,is_high_rise,hvac_floor_factor,vertical_lighting_factor,vertical_occupancy_impact,elevator_energy_estimate,stack_effect_intensity,envelope_efficiency_score,floor_compactness,thermal_mass_effect,comprehensive_efficiency_score,cooling_degree_hours,heating_degree_hours,humidity_comfort_penalty,usage_intensity,energy_consumption_kwh
B01508,Franklin Ltd Building,New Karafurt,30591.30209327551,40,671,90,764.7825523318877,0.021934339308410714,0.4849118849676361,16.59209611112984,12.566599993157954,26.90376375625678,36.25367649627406,23.60007722694818,1,1,3.9368580410612606,1,4,0,0,0,1,3.5266318906737166,104.93762973518508,0.13872494237108068,4000,7.72216871011371,0.1,1.0,0.9709126539394062,0.43396938449989736,213.6903301501627,0.0,0.1374632350372594,0.5176521016005781,122141.75386099555
B01509,Lester PLC Building,Traceyside,38361.72144633535,41,918,68,935.6517425935451,0.02393010442151822,0.9215533122668407,11.058253503291319,8.359740831718952,7.413148866919813,28.0450539080581,21.0942076742712,4,1,4.5453377727785975,2,5,0,0,0,1,3.7783685802940465,70.80737103060135,0.1532274316257223,4100,27.183887830845944,0.16,1.0,0.8351199409079002,0.49499976119194633,0.0,254.0844271939245,0.219549460919419,0.5047865923345008,113049.77655603868
B01510,Cole-Diaz Building,Lambertmouth,40742.79406644663,27,405,17,1508.9923728313568,0.009940408096202077,0.836184624517334,15.253712499870646,6.8876031939664815,-4.823911162029813,59.93230209335045,21.153046572405586,4,1,4.865175077256217,2,5,0,0,0,1,2.4674300395593463,79.2606151614733,0.05165187561177304,2700,35.23581649621142,0.415,1.0,0.5443874121612138,0.5474884023955603,0.0,547.7738678887155,0.09932302093350451,0.21026991540768009,50940.181596895985
B01511,Green-Davis Building,Johnsonburgh,36047.09227321147,35,531,81,1029.9169220917563,0.014730730456021126,0.5485901738366156,6.521122193562962,11.869254434504487,33.8701094997502,85.28185977476625,11.650309193155154,4,1,4.327600740275209,4,2,0,0,0,1,3.227001022568327,38.57947917246006,0.08714817664115637,3500,17.979183130393363,0.15200000000000002,1.0,0.977230015703162,0.5155619410619318,380.8826279940048,0.0,0.35281859774766244,0.17161756445367354,89710.29946487372
B01512,Contreras PLC Building,North James,47798.422949769265,2,1866,92,23899.211474884632,0.03903894490328593,0.4955600898514458,6.994284061489504,10.371954492728767,26.970891622937046,29.64244936342085,9.395755234701522,5,1,3.1493415085476153,2,3,0,1,0,0,0.183540774019054,9.891411378848431,0.05520940534296298,200,0.3131007064521452,0.1,1.0,1.020689843874351,0.4959447173334917,215.3013989504891,0.0,0.20357550636579147,0.3668003709322731,289151.33039462636
B01513,Christian-Hill Building,South Melissa,1402.5128424799007,39,1769,94,35.961867755894886,1.261307523481983,0.4158001914218734,7.095652859737375,12.360361291120048,18.75700106723187,69.33703069620236,17.6491952656679,4,1,4.2204730033400635,0,3,0,0,0,1,3.05966178593454,44.31233790638978,7.8768629595098245,3900,5.33792588378733,0.1,1.0,0.9479718800554751,0.4445892140242801,18.16802561356485,0.0,0.19337030696202362,22.26106277198952,205124.96351451735
B01514,"Phillips, Austin and Knight Building",North Christopherland,10191.010291335531,37,935,40,275.432710576636,0.0917475277985877,0.5414363787959331,5.682882496996153,3.891946327595245,25.56806514042889,50.65276811662695,16.33821112089228,6,1,4.392630869081618,0,2,0,0,0,1,2.5041432519311906,34.56762471681578,0.5580784243407436,0,5.799081439134531,0.48,1.0,0.6229333202610445,0.5245534987037818,181.63356337029333,0.0,0.006527681166269517,1.4989904789932589,138887.20129625828
B01515,Simpson Inc Building,Nelsonton,874.3623114180349,21,273,87,41.63630054371595,0.31222754736220326,0.49681371175598116,13.119932889047057,6.823044239489477,27.10767983476084,40.578361281016285,16.2640620252421,2,1,3.566502758958727,0,3,0,0,0,1,1.846564238385063,60.12308557679879,1.430806369837706,2100,3.8254763867360033,0.1,1.0,0.8359739128886178,0.4505171686518379,218.58431603426018,0.0,0.09421638718983714,5.078088196288089,40341.0417719822
B01516,"Hart, Murphy and Sanchez Building",Jillbury,32549.998350652848,5,1694,46,6509.99967013057,0.05204301338976946,0.51959564672277,16.90951589065454,6.8318022050008285,19.40691789929068,79.71764528746981,9.744127779211357,5,1,3.643535602819945,2,5,0,0,1,0,0.3373997705992013,37.810826998116454,0.11637171569345628,500,0.47239934774847725,0.27,0.9999999999999999,0.6484892257464107,0.40439633000549546,33.7660295829763,0.0,0.29717645287469807,0.5071137724851212,588207.4947770728
B01517,Mcknight-Gray Building,Lake Laurastad,44952.512173024355,45,799,88,998.9447149560967,0.017774312521725392,0.3883726262442876,14.156168055404992,6.957037107453186,16.148454219973534,51.95441861760274,15.902158308213213,6,1,4.190767850499644,4,3,0,0,0,1,3.1208514608915965,94.96246221838972,0.11923371315571106,4500,11.0351114687978,0.1,1.0,0.8709486364582227,0.37437575752799584,0.0,44.43709872063519,0.01954418617602741,0.2826499315401336,153965.80884679142
B01518,"Gardner, Miller and Ashley Building",South Ryanshire,12552.373680526814,21,1307,93,597.7320800250864,0.10412373255168628,0.3646768717612721,13.624323283292844,9.029758471725666,29.070552109885817,60.83184098475931,10.405691849593094,0,1,4.414226874453319,0,3,0,0,0,1,1.4314419265395733,62.43449273823873,0.47715488605943973,2100,6.554314439542924,0.1,1.0000000000000002,0.9965581758631238,0.37251025773207275,265.6932506372596,0.0,0.1083184098475931,1.0834794751622931,209116.00473916638
B01519,Moore PLC Building,Taylorberg,46388.20996741718,29,1739,4,1599.5934471523165,0.037487973802426605,0.7646389644676613,15.209358926041046,6.396165636971368,3.981860299401551,51.013940085795056,14.753833499389412,6,1,4.7428600956414835,2,7,0,0,0,1,2.262707139751243,81.90490442759328,0.201878917211608,2900,24.78267957726197,0.28800000000000003,1.0,0.46392241796101547,0.45859541893405764,0.0,336.4353528143628,0.010139400857950563,0.5530913237104743,212350.31806807354
B01520,Davis-Clark Building,Patriciaburgh,3483.235819333262,20,1977,38,174.1617909666631,0.5675756975818032,0.7126396278591779,10.094679846080222,8.332603321050236,39.121594128821314,25.687470716868702,8.994602122317056,4,1,4.525043973881918,1,1,0,0,0,1,1.4252792557183558,45.14478069386498,2.53827568433955,2000,15.495193267174985,0.558,1.0,0.7169650950164586,0.5394768681564911,506.91825909171155,0.0,0.24312529283131298,5.10511757404487,208378.0891853862
B01521,Cardenas Ltd Building,East Stephanieland,46754.583326872955,38,181,63,1230.3837717598146,0.003871278217465523,0.44795891289767564,10.429311074723433,7.41333111738499,24.732589860036704,61.64332808301302,21.710281590537104,0,1,3.2679414528292616,0,4,0,0,0,1,2.485027546001704,64.29059123034455,0.023864161653133247,0,3.393378597334045,0.222,1.0,0.7806644983372103,0.41458996694607364,161.5821566408809,0.0,0.11643328083013017,0.08404654021648904,49667.79712212039
B01522,"Hudson, Roman and Gutierrez Building",Jillville,17905.3230183619,20,274,29,895.266150918095,0.015302711920863596,0.6486121435092442,9.714051473313837,11.823552576246136,17.25610781121033,49.31886825266849,8.210881380894685,0,1,3.6961828745962855,4,5,0,0,0,1,1.5172213883257175,43.44255886252345,0.06843580819029477,2000,3.5068586134270925,0.355,1.0,0.7240105330202191,0.4980406444637663,0.0,17.853412530952056,0.006811317473315128,0.12564875238821405,52519.497644399686
B01523,Henry PLC Building,Escobarstad,5520.331008236218,25,1996,19,220.81324032944872,0.36157252110824695,0.8198101178852016,15.681633992803633,10.2420095481006,14.645825626285335,26.07296242473408,23.029170231125278,6,1,3.297531172633869,0,5,0,0,0,1,2.264668833937021,78.40816996401816,1.8078626055412348,2500,6.062654811577318,0.405,1.0,0.5888153142126019,0.5392861495616782,0.0,80.50018496915196,0.2392703757526592,8.326715139498956,323204.79503152723
B01524,King LLC Building,Adamtown,24550.65207972312,2,1855,91,12275.32603986156,0.07555807454630022,0.4358329570817071,7.424605035061615,10.843553187807785,-4.300056429484329,61.70682140932825,21.806269163663025,1,1,4.513882534751071,2,5,0,1,0,0,0.15993869984649806,10.499977135847706,0.10685525377017512,200,2.3743073076003385,0.1,1.0,0.9895700561940048,0.44872671204750525,0.0,535.2013543076239,0.1170682140932825,1.6476397110447385,295468.41507598944
B01525,"Thompson, Holt and Vincent Building",Tinaside,13210.440102165143,32,1059,29,412.8262531926607,0.08016386977345545,0.9074174620606554,5.195379204693865,5.527006728991733,-3.3639374418736527,20.690965242745925,20.041729161108847,4,1,3.5328974282305357,2,5,0,0,0,1,2.9037358785940977,29.389502931796837,0.45347532738372526,0,28.674620594622596,0.355,1.0,0.6371893735160953,0.5775538654765127,0.0,512.7344986049677,0.29309034757254077,1.6066225665059943,110941.50820472479
B01526,Ortega-Jones Building,Port William,14601.20864711518,26,1502,35,561.5849479659685,0.1028681964829505,0.5515580934416009,13.942946700837386,6.906025983922673,32.88616907677816,34.59642717782146,23.720809316571597,2,1,3.247015001817543,2,1,0,0,0,1,1.7382436884220152,71.09535730455397,0.5245269411946613,2600,9.190364119201439,0.5850000000000001,1.0,0.7575077602785599,0.5114143311649187,357.26805784267583,0.0,0.15403572822178538,2.44011687351169,208394.62531565747
B01527,"Higgins, Black and Scott Building",East Aprilport,15710.853263851186,6,1895,70,2618.4755439751975,0.1206172553568539,0.4279865562605061,19.13572047101308,3.2539853713448914,16.94428529767369,74.67486758336487,8.86111995404133,1,0,3.1924599961628957,3,4,0,0,1,0,0.39506451347123633,46.87275101451262,0.29545072979927295,0,0.9684100163513607,0.18,1.0,0.8874821363488195,0.3599676162394743,0.0,25.33715285583142,0.2467486758336487,1.0688039682443164,301291.41536072094
B01528,"Hughes, Johnson and Turner Building",West Davidberg,40249.781942716836,41,485,23,981.7019986028497,0.012049754721410618,0.7092850146850856,14.141118754944571,4.300496487518039,6.525855978928787,22.654919740111414,18.265553696837546,6,1,3.2289916148732813,1,5,0,0,0,1,3.2859531753772324,90.5473402442018,0.07715607651178523,4100,20.486011329465992,0.385,1.0,0.6434316880994262,0.5011588180947416,0.0,275.37945650570913,0.2734508025988859,0.22009544189764738,104758.24546233597
B01529,Allen-Wyatt Building,Stevenchester,27188.4831954251,3,365,46,9062.827731808366,0.013424801868366719,0.5868671389667205,16.743824794113426,6.180650783866648,39.319454478467016,65.26774686385971,21.588833447547458,1,1,3.4942372236003134,2,1,0,1,0,0,0.22864953466235863,29.001155256435947,0.023252438917556746,300,1.815548475933318,0.48600000000000004,1.0,0.7484601773641635,0.5033848278978653,511.6669074832084,0.0,0.15267746863859713,0.28982581160249304,50173.57393904036
B01530,"Turner, Patel and Mendoza Building",New Codyhaven,15909.73110822218,33,1059,44,482.1130638855206,0.06656303571671973,0.6482271311696193,15.091860641990452,3.7855646556242526,29.421359313317264,86.47948623451268,10.02587354449231,6,1,4.564709795537677,2,1,0,0,0,1,2.742499401102235,86.69613891073578,0.3823755286184448,3300,11.179196012722349,0.5040000000000001,1.0,0.8177223040072991,0.5433874234783508,274.1126235196143,0.0,0.36479486234512676,0.6673525788333571,200855.0678276065
B01531,"Smith, Riley and Huber Building",New Jessicaburgh,30711.52227389046,1,43,48,30711.52227389046,0.0014001259728032643,0.6673707264131239,12.461549802845244,10.231588804256429,7.2228178453935215,31.983472072110473,17.356399658664436,0,1,3.4754556720647747,0,5,1,0,0,0,0.08781193768593736,12.461549802845244,0.0014001259728032643,100,0.5135744153636146,0.26,1.0,0.7769515369027986,0.5013674595752828,0.0,258.6523717105555,0.18016527927889528,0.024301145956449787,36621.69591878615
B01532,"Daniels, Martin and Hernandez Building",Hughesfurt,35949.45837404808,5,273,52,7189.891674809616,0.0075939948012423665,0.8629575534782618,15.77588602675769,14.977561391085903,4.606490751701735,49.19783021467022,14.302750539114749,3,1,3.5627291653571485,0,5,0,0,1,0,0.4314787767391309,35.27595356111926,0.016980688596357936,500,3.098418134341076,0.24,1.0,0.8108280365868918,0.4729296597769208,0.0,321.44422195915837,0.008021697853297809,0.10861501323750386,62243.930054995595
B01533,Walker and Sons Building,Lake Kristyville,13994.888036309922,13,1171,8,1076.5298489469171,0.08367340967371979,0.8925997543492764,17.361561857828328,4.209782568784663,24.44740446372373,60.28483881596988,14.973233813553493,2,1,4.761387437430743,2,3,0,0,0,1,1.2087288340146451,62.59800150053987,0.30168876897150126,1300,1.5148953128251912,0.644,0.9999999999999999,0.4563424022614714,0.6116814482368358,154.73770712936948,0.0,0.10284838815969877,1.2528615270218553,153196.86351823708
B01534,Olson-Burton Building,Lake Carrieside,20970.6805255049,19,825,55,1103.7200276581527,0.03934064032860645,0.739389743204954,8.37097466257547,12.85476255203118,-0.15387673371102917,51.5291087113691,22.60038536616362,5,1,3.88463004936687,0,6,0,0,0,1,1.4048405120894125,36.488232613105964,0.1714818755665763,1900,16.351326901251255,0.18000000000000002,1.0,0.8378445021177938,0.4449488079006473,0.0,435.6930416090647,0.015291087113690977,0.8891136319781436,121908.8775288153
B01535,Vazquez-Phillips Building,Reynoldsbury,6533.361620178904,12,1728,66,544.4468016815753,0.2644886507832215,0.4503976910571983,10.041957207247183,4.425794967181766,1.4984822533570825,63.42643803272371,16.618423204395718,4,1,4.017655702541697,2,5,0,0,0,1,0.8066824317442358,34.78636018076918,0.916215562363763,0,9.884164762267167,0.17,1.0000000000000002,0.8493433372139163,0.40791536199555267,0.0,396.03642591943003,0.1342643803272371,4.395384331475203,279633.5748711636
B01536,Smith and Sons Building,New Paula,9466.892801966676,48,884,77,197.22693337430576,0.09337805111898548,0.4875839457487824,8.355885987549257,11.038968225557234,16.469196284100253,48.28682676168987,9.492192717541187,4,1,3.0054446206493974,0,7,0,0,0,1,3.805533235112448,57.89127629075262,0.6469421153993867,4800,7.978811652392925,0.1,1.0,0.8523323861131022,0.44142405546544683,0.0,36.73928918159393,0.017131732383101266,0.8863624568098227,105819.73764733494
B01537,Colon-Lawrence Building,South Andrewmouth,34215.33377126665,25,763,40,1368.613350850666,0.022299943209694834,0.511008073653532,11.782594333856615,10.717891236708205,15.283405596508459,30.395289031534432,22.995458781510862,2,1,3.16421516217299,0,6,0,0,0,1,1.5969002301672874,58.912971669283074,0.11149971604847417,2500,5.313187462423547,0.24,1.0,0.7163380901231299,0.40739070428074176,0.0,65.19826568379699,0.1960471096846557,0.5127974249085706,161443.0994376703
B01538,"Pierce, Good and Robertson Building",Port Karenmouth,9481.198210933533,35,575,85,270.8913774552438,0.06064634313170683,0.4031312885704908,18.275968263750013,13.832603217734391,26.837845333059608,26.2331051877119,10.963378729006328,4,1,4.481192890215167,2,4,0,0,0,1,2.4538426260812485,108.12208636174164,0.35878860452041306,0,7.587761338663571,0.1,1.0,0.9501100262830293,0.35657289503256834,212.1082879934306,0.0,0.237668948122881,0.6648888282821738,81739.58300724073
B01539,"Sims, Grant and Edwards Building",Port Sabrinaland,26495.58749151948,12,471,31,2207.96562429329,0.017776544873773958,0.6727608193421005,10.178106512529986,4.367347364166148,14.272990232947402,72.11102093240011,22.282189063553023,3,1,3.6669262163762237,2,5,0,0,0,1,0.8073129832105206,35.25799520909922,0.06157975780880914,1200,3.400124962680037,0.345,1.0,0.6070378908174299,0.459932059110205,0.0,89.44823440926235,0.22111020932400108,0.39610033377416565,99042.37524709855
B01540,"Rodriguez, Rogers and David Building",East Heather,35597.78995526042,30,1201,48,1186.5929985086807,0.03373804951120354,0.5614859486680235,10.6170033369583,6.785333592982774,21.891562401923686,36.70367646653334,23.534731537365758,5,1,3.299076575654478,2,4,0,0,0,1,2.2163919026369348,58.15172220759683,0.1847909076351232,3000,0.10732318192014093,0.312,1.0,0.7274129342851156,0.47304006271294,93.39749764616846,0.0,0.1329632353346666,0.7940159378405293,171829.33444262232
B01541,Bell LLC Building,Medinachester,5790.40769318982,5,1664,61,1158.081538637964,0.28737182046042353,0.6389258012507754,17.905508520078975,4.089357124256228,13.222269313305206,79.32152189367063,22.04539941057113,3,1,3.8576123773823325,1,5,0,0,1,0,0.3194629006253877,40.037934222598246,0.6425829253673719,500,1.6930541271161277,0.195,1.0,0.8492694814331109,0.3631965331183493,0.0,114.66553648067504,0.2932152189367063,6.3352265613929735,239689.96879648592
B01542,Edwards-White Building,Port Robert,28581.954871630725,34,664,52,840.6457315185507,0.023231441060704322,0.45224701183795735,12.730614961170128,7.888599909653205,4.680120446802945,72.01190706752882,18.834140444942726,4,1,3.090195385824207,0,5,0,0,0,1,2.077891676012236,74.23160343038089,0.1354614152729008,3400,18.19741603862899,0.24,1.0,0.7051696111040722,0.39208488983568435,0.0,319.6771092767293,0.22011907067528824,0.43754422367571444,97323.75487638233
B01543,Young PLC Building,Karenberg,13199.857793217507,22,90,38,599.9935360553412,0.006818255272889741,0.8298779016205111,13.031734994711517,13.939118082689339,26.510643702842202,23.461722903965317,19.896829117169446,1,1,4.418752521700247,2,2,0,0,0,1,1.8257313835651245,61.1242551970374,0.03198045198646124,2200,4.3849120120135705,0.496,1.0,0.7572250675875243,0.5508846340486102,204.25544886821285,0.0,0.26538277096034685,0.1356616600419267,24024.59067510618
B01544,Burton-Smith Building,South Jeffreyshire,48164.8803242602,39,766,91,1234.9969313912873,0.015903704002648025,0.44340499260878025,17.912018049983192,12.378277812742272,30.900619624733384,34.084778194461464,19.197875900236085,5,1,3.160384734082746,0,2,0,0,0,1,3.1729898553655835,111.86051686942102,0.09931859966365751,3900,10.970459130495028,0.1,1.0,0.8705053020450748,0.40134953363111775,309.61487099360124,0.0,0.15915221805538537,0.30531733579692466,341068.83926008653
B01545,Oneill-Martinez Building,New Davidton,24435.509512636276,13,1947,36,1879.654577895098,0.07967912430854583,0.6952990146430958,12.357901055382099,11.67480120534383,17.37994566341896,40.439485959167676,15.368390205681003,5,1,3.1097493393300875,0,3,0,0,0,1,1.1023033158975908,44.557045912290704,0.2872871682785312,1300,1.8677374197107588,0.44799999999999995,1.0,0.6962435555194438,0.5467601483213101,0.0,14.881304077944918,0.09560514040832324,1.2245398736206947,277150.7873773164
B01546,Lane LLC Building,North Julie,40396.63121387033,47,1897,87,859.5027917844751,0.046959361288241734,0.4695914185636582,15.22336301944093,9.396330058352424,4.771292015812741,61.61375741782281,12.390715499922994,4,1,3.8394019547923612,0,5,0,0,0,1,3.9063356942463607,104.36611871780534,0.3219371612476291,4700,31.089529503126606,0.1,1.0,0.9109373568683815,0.421555413112468,0.0,317.48899162049423,0.1161375741782281,0.5818600857807007,173069.48946666683
B01547,Page-Peters Building,East Andrea,27736.213836734958,3,879,55,9245.404612244985,0.03169141993114493,0.4640022753398798,6.2846699881109105,13.601828908026274,2.4356303840721645,76.68789002205973,12.560043679216475,4,1,4.174148798409725,0,5,0,1,0,0,0.19200094151995026,10.885367728211389,0.05489114948474399,300,2.4499376977190668,0.225,1.0000000000000002,0.6856626802202415,0.43098320600077955,0.0,373.54487078226805,0.26687890022059735,0.3980456185915719,111875.43202273619
B01548,Cooper LLC Building,Johnsonchester,2648.920376313549,20,1440,85,132.44601881567743,0.5436176990733184,0.7018776084814762,7.67947569690328,8.39330157889594,23.987410006018873,24.22332786108962,19.698685780578202,2,1,4.527795320908293,0,4,0,0,0,1,1.4037552169629524,34.34365937966661,2.431132257799929,2000,1.7997171451957152,0.1,1.0,0.9798973761023654,0.41010030466745007,143.69784014445295,0.0,0.25776672138910384,10.708554238806217,227119.9557534765
B01549,Porter-Fleming Building,West Todd,31840.993091904107,31,1607,13,1027.1288094162614,0.050469531379302233,0.6453343134651233,11.065643010743683,4.796228005207659,20.42310623247635,37.47262663158676,18.0165831731288,3,1,3.1419223449272984,0,4,0,0,0,1,2.000536371741882,61.610892807017784,0.2810024582224105,3100,1.5358881067653363,0.522,1.0000000000000002,0.5743083681791071,0.49810222749034827,58.1545495794324,0.0,0.12527373368413236,0.9092885098040326,187284.8074125237
B01550,Vang Ltd Building,Lake Sharonberg,47594.46543922952,5,1079,37,9518.893087845903,0.022670703201356668,0.7294578776843526,12.422586017298123,13.05102267744935,12.63974158447946,46.334683366580464,17.35814454350635,5,1,3.6696394983957203,0,5,0,0,1,0,0.44752017035849856,27.777746791016984,0.05069323345595561,500,1.7174386998392561,0.315,1.0,0.7280651650144381,0.5245236116588552,0.0,128.64620197249297,0.03665316633419536,0.39352134307208114,207595.5451911973
B01551,Rogers-Brown Building,Port Sherrystad,30279.785097243395,24,608,47,1261.6577123851414,0.02007940274501324,0.6589834537214413,19.486005518543443,6.355659936620722,22.68220021571474,32.83640082117164,18.441741406790364,1,1,3.537131687333699,0,3,0,0,0,1,2.0673990704986394,95.46154129097712,0.09836858213024463,2400,0.5791276800265183,0.371,1.0,0.7110246381855219,0.49300403441034196,112.37280517715377,0.0,0.17163599178828362,0.3702991530263307,90848.86016758108
B01552,Cooper PLC Building,Markville,41049.84854162612,40,1644,90,1026.246213540653,0.04004886883645675,0.6705344510213849,19.55977449571685,3.6436024922933767,38.792384177730995,58.17044682544444,20.39657976689422,2,1,4.48751678961051,2,1,0,0,0,1,2.6821378040855395,123.70687585147326,0.2532912864730816,4000,30.142442374063084,0.1,1.0,1.0219240724193261,0.3384547861831471,499.01722026554387,0.0,0.08170446825444437,0.8168599477966744,251845.8487621677
B01553,Smith-Ingram Building,East James,44268.21993574619,33,816,71,1341.4612101741268,0.018433088142789482,0.46405056104059345,17.767956312181425,4.5124563680254965,16.365381530255803,53.460173555081724,19.973454634328537,2,1,3.738851968566007,1,4,0,0,0,1,2.374212172765827,102.069138136277,0.1058900296054115,3300,6.952111438048085,0.174,1.0,0.7717413019118521,0.38833478659847304,0.0,39.23084327386073,0.03460173555081724,0.36817244979058494,130820.6971570328
B01554,Rodriguez-Watson Building,West Donald,11789.948711472158,8,1944,22,1473.7435889340197,0.1648862134665946,0.938315247292475,9.733982529283619,10.308706994329778,12.192729716033305,42.15469494358119,9.68634249267843,1,1,4.25570771970736,4,6,0,0,1,0,0.75065219783398,27.531860217631316,0.46636863866560674,800,3.338950068538692,0.31200000000000006,1.0,0.5566706877942695,0.5536517225108323,0.0,139.37448681520067,0.0784530505641881,1.5971443359583215,312677.1206592404
B01555,"Johnson, Benjamin and Nelson Building",Nicholasfurt,10996.219575457219,24,1086,39,458.1758156440508,0.09876121448355532,0.6504043990825917,19.460424362486595,10.28498356705407,11.80992193925099,56.18208208442498,13.80856079530743,1,1,3.978756596119638,4,5,0,0,0,1,1.939093860618907,95.33621973223755,0.48382916372455637,2400,9.730521671802991,0.305,1.0,0.753920629934716,0.4529213166125668,0.0,148.56187345797622,0.061820820844249766,1.3637502344145704,206801.31565302756
B01556,Davila-Myers Building,Phillipsfurt,30743.55894812409,20,993,87,1537.1779474062046,0.032299448534099884,0.880404459055405,15.340112970143188,6.122198052984414,29.25939821119051,44.90750950457797,12.22347418854537,2,1,4.139316783944757,4,3,0,0,0,1,1.76080891811081,68.60307076753274,0.14444752511600656,0,6.009789771383886,0.1,1.0,1.0259358511152794,0.4397799216473343,270.22555706857224,0.0,0.050924904954220265,0.39481147546081957,128154.77656787909
B01557,Ortiz-Walker Building,Lake Terri,20845.909255431885,16,713,58,1302.8693284644928,0.03420335334205733,0.6926068621690552,10.894101917261006,11.726161775351748,30.57327800565479,44.02358472271035,16.61181859558632,4,1,3.7312549693841257,1,1,0,0,0,1,1.1081709794704884,43.57640766904402,0.13681341336822933,1600,5.11825378600177,0.378,1.0,0.8592891439447743,0.47381259467843745,301.75867213571496,0.0,0.05976415277289646,0.5681799010789975,109556.04445030518
B01558,Singh LLC Building,Lorishire,42073.13449190266,12,1992,30,3506.094540991888,0.047346127738197824,0.5724907437533432,15.525123754771496,12.283681864794412,19.581569545682434,38.57768677498947,8.982657317945261,6,1,3.4785192082935446,0,4,0,0,0,1,0.8082222264753081,53.78060627411745,0.16401179756840953,1200,1.0095068147118882,0.42,1.0,0.596172079140632,0.4558615000620917,37.957669096378424,0.0,0.11422313225010526,0.42529404080389377,220711.12904725206
B01559,Wilson-Wilkerson Building,Port Kevin,45051.14460820155,13,485,18,3465.4726621693503,0.010765542234674007,0.7956775418376256,5.247840946797899,14.046031513603419,-0.6901638946585864,57.830655402007174,20.19942475988011,1,1,3.119480107668167,3,5,0,0,0,1,1.1366822026251795,18.92135961915931,0.03881571453529031,1300,9.20159693818533,0.41,1.0,0.5597077069579703,0.5811731648456828,0.0,448.5639334718061,0.07830655402007175,0.2174577603686092,76424.70057570128
B01560,Morris LLC Building,North Matthew,17994.358275484545,45,601,18,399.874628344101,0.03339935722069069,0.7644503769912138,7.192320234113204,10.019249984138844,18.979327730329405,51.08807761166288,9.704437340203581,5,1,3.34693847036614,1,4,0,0,0,1,3.780249116989518,48.24755087827298,0.2240496994507885,0,4.549501901577923,0.49199999999999994,1.0,0.6430992334593223,0.5829037142165486,23.50386552790573,0.0,0.010880776116628823,0.32412196935126886,106837.31853896241
B01561,Beltran and Sons Building,South Michelle,12225.092669236861,42,25,74,291.07363498183,0.0020449742735210367,0.5281556333911939,17.445285673345516,12.353080369770874,22.52836159132708,33.742734888905666,12.342432414569886,0,1,3.3452009253068073,2,3,0,0,0,1,3.5210375559412928,113.05837285860186,0.013252948001604831,0,0.7423397873656487,0.182,1.0,0.9592543910965277,0.437745595648129,108.68067819184992,0.0,0.16257265111094335,0.025239956760467547,54408.45601239233
B01562,"Armstrong, Grant and Thomas Building",Lake Karenmouth,39136.01300457116,39,1393,39,1003.4875129377222,0.03559381482823237,0.6387047934303753,14.683604553097567,12.037196157259604,37.565694429399656,20.90763826287394,20.52386408353676,1,1,4.869682581264847,3,2,0,0,0,1,3.0943462041968495,91.69908104336791,0.2222833023576744,0,29.561996500974118,0.488,1.0,0.6528494627181943,0.5262679189647751,469.57666630559174,0.0,0.2909236173712606,0.7305226177492166,212059.4637943493
B01563,Rodriguez-Gonzales Building,Lake Donald,14102.898759632737,25,496,94,564.1159503853095,0.0351700744970048,0.7972524199717921,10.46292051937826,6.093708581606315,2.107165087016032,30.56506784290436,8.824959726699335,5,1,4.874761487796968,2,6,0,0,0,1,1.99313104992948,52.3146025968913,0.175850372485024,0,24.243206379229296,0.1,1.0,0.9472684211456566,0.4325322365362201,0.0,381.4280379116152,0.1943493215709564,0.3103744910210828,80888.9993744111
B01564,Kerr-George Building,Port Benjaminside,41219.40876642708,46,1871,26,896.07410361798,0.04539123815681501,0.7460198903657542,12.509999603340782,6.722711135251912,17.36613174986086,22.998422104897745,18.563217096895865,2,1,3.5116025656648935,2,3,0,0,0,1,3.944472983543068,84.8469453986234,0.3078583555221462,0,7.4852596726251805,0.518,1.0,0.5345745005675663,0.5706493596266261,0.0,15.212838003339385,0.2700157789510225,0.8426074082018605,229065.77111998908
B01565,Peters-Smith Building,South Mariahborough,21475.04355561376,32,715,71,671.09511111293,0.0332944609936818,0.4479530601131098,18.577132244686506,8.741788749034457,29.08192706611253,50.21191835469025,22.79165234871018,0,1,3.21128359438511,0,2,0,0,0,1,2.222402778855739,105.08812948173679,0.1883419131566672,3200,7.277464385292494,0.23199999999999998,1.0,0.8558803732263999,0.39214130390975005,265.96624958670077,0.0,0.0021191835469024766,0.7588357801056872,81459.70171164935
B01566,Fritz-Barnett Building,Christineborough,33543.720014927785,24,1535,7,1397.6550006219911,0.04576117375523308,0.6981475493431868,14.473671642186298,3.228467610350982,-2.4768256242878857,35.756779773865084,17.882205075004606,2,1,3.563436390950074,0,5,0,0,0,1,1.7363255113198426,70.90622045589419,0.22418305146232437,2400,20.93318667948641,0.465,1.0,0.452632347412688,0.4937143728765492,0.0,491.4438149829093,0.14243220226134917,0.8183106935639965,171391.5308749055
